행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,
2623051000,부산광역시,부산진구,부전제1동,98,75,부산광역시부산진구부전제1동
2623052000,부산광역시,부산진구,부전제2동,98,75,부산광역시부산진구부전제2동
2623054000,부산광역시,부산진구,연지동,97,76,부산광역시부산진구연지동
2623055000,부산광역시,부산진구,초읍동,97,76,부산광역시부산진구초읍동
2623056000,부산광역시,부산진구,양정제1동,98,76,부산광역시부산진구양정제1동
2623057000,부산광역시,부산진구,양정제2동,98,76,부산광역시부산진구양정제2동
2623060000,부산광역시,부산진구,전포제1동,98,75,부산광역시부산진구전포제1동
2623061000,부산광역시,부산진구,전포제2동,98,75,부산광역시부산진구전포제2동
2623064000,부산광역시,부산진구,부암제1동,97,75,부산광역시부산진구부암제1동
2623066000,부산광역시,부산진구,부암제3동,97,75,부산광역시부산진구부암제3동
2623067000,부산광역시,부산진구,당감제1동,97,75,부산광역시부산진구당감제1동
2623068000,부산광역시,부산진구,당감제2동,97,75,부산광역시부산진구당감제2동
2623070000,부산광역시,부산진구,당감제4동,97,75,부산광역시부산진구당감제4동
2623071000,부산광역시,부산진구,가야제1동,97,75,부산광역시부산진구가야제1동
2623072000,부산광역시,부산진구,가야제2동,97,75,부산광역시부산진구가야제2동
